,team_id,player_id,x_loc,y_loc,radius,game_clock,shot_clock,quarter,game_id,event_id,x_loc_original,y_loc_original,speed
238,TOR,DeMar DeRozan,-53.458,4.168,0.000,710.420,11.510,1,21500492,1,5.167,30.346,13.070
239,TOR,Kyle Lowry,-119.547,249.303,0.000,710.420,11.510,1,21500492,1,29.680,36.955,14.221
240,TOR,DeMarre Carroll,84.066,27.463,0.000,710.420,11.510,1,21500492,1,7.496,16.593,4.175
241,TOR,Luis Scola,118.513,117.271,0.000,710.420,11.510,1,21500492,1,16.477,13.149,3.166
242,CHA,PJ Hairston,-71.661,34.893,0.000,710.380,11.480,1,21500492,1,8.239,32.166,11.006
243,CHA,Cody Zeller,-97.514,126.568,0.000,710.380,11.480,1,21500492,1,17.407,34.751,3.912
244,CHA,Kemba Walker,-104.003,216.617,0.000,710.380,11.480,1,21500492,1,26.412,35.400,12.289
245,CHA,Nicolas Batum,62.517,21.523,0.000,710.380,11.480,1,21500492,1,6.902,18.748,1.539
246,CHA,Marvin Williams,53.502,79.474,0.000,710.380,11.480,1,21500492,1,12.697,19.650,1.868
247,TOR,Jonas Valanciunas,-128.603,191.513,0.000,710.380,11.480,1,21500492,1,23.901,37.860,1.291
248,TOR,DeMar DeRozan,-48.359,1.555,0.000,710.380,11.480,1,21500492,1,4.905,29.836,14.325
249,TOR,Kyle Lowry,-114.888,252.605,0.000,710.380,11.480,1,21500492,1,30.010,36.489,14.276
250,TOR,DeMarre Carroll,82.481,27.179,0.000,710.380,11.480,1,21500492,1,7.468,16.752,4.026
251,TOR,Luis Scola,118.335,116.038,0.000,710.380,11.480,1,21500492,1,16.354,13.167,3.114
252,ball,ball,-120.189,265.971,2.638,710.380,11.480,1,21500492,1,31.347,37.019,10.354
253,CHA,Marvin Williams,54.001,80.021,0.000,710.340,11.460,1,21500492,1,12.752,19.600,1.850
254,CHA,PJ Hairston,-68.353,32.672,0.000,710.340,11.460,1,21500492,1,8.017,31.835,9.962
255,CHA,Cody Zeller,-98.511,126.955,0.000,710.340,11.460,1,21500492,1,17.445,34.851,2.674
256,CHA,Kemba Walker,-99.418,218.458,0.000,710.340,11.460,1,21500492,1,26.596,34.942,12.352
257,CHA,Nicolas Batum,61.804,21.313,0.000,710.340,11.460,1,21500492,1,6.881,18.820,1.858
258,TOR,Jonas Valanciunas,-128.856,191.855,0.000,710.340,11.460,1,21500492,1,23.935,37.886,1.062
259,TOR,DeMar DeRozan,-43.052,-0.993,0.000,710.340,11.460,1,21500492,1,4.651,29.305,14.716
260,TOR,Kyle Lowry,-110.020,255.595,0.000,710.340,11.460,1,21500492,1,30.309,36.002,14.281
261,TOR,DeMarre Carroll,80.914,26.924,0.000,710.340,11.460,1,21500492,1,7.442,16.909,3.968
262,TOR,Luis Scola,118.131,114.792,0.000,710.340,11.460,1,21500492,1,16.229,13.187,3.158
263,ball,ball,-116.725,269.087,3.054,710.340,11.460,1,21500492,1,31.659,36.672,11.649
264,CHA,Marvin Williams,54.529,80.522,0.000,710.300,11.440,1,21500492,1,12.802,19.547,1.821
265,CHA,PJ Hairston,-65.203,30.519,0.000,710.300,11.440,1,21500492,1,7.802,31.520,9.536
266,CHA,Cody Zeller,-99.029,127.284,0.000,710.300,11.440,1,21500492,1,17.478,34.903,1.533
267,CHA,Kemba Walker,-94.941,220.196,0.000,710.300,11.440,1,21500492,1,26.770,34.494,12.008
268,CHA,Nicolas Batum,61.024,21.208,0.000,710.300,11.440,1,21500492,1,6.871,18.898,1.968
269,TOR,Jonas Valanciunas,-129.168,192.269,0.000,710.300,11.440,1,21500492,1,23.977,37.917,1.298
270,TOR,DeMar DeRozan,-37.172,-3.511,0.000,710.300,11.440,1,21500492,1,4.399,28.717,15.992
271,TOR,DeMarre Carroll,79.430,26.717,0.000,710.300,11.440,1,21500492,1,7.422,17.057,3.748
272,TOR,Luis Scola,117.959,113.513,0.000,710.300,11.440,1,21500492,1,16.101,13.204,3.226
273,ball,ball,-111.895,271.568,3.476,710.300,11.440,1,21500492,1,31.907,36.190,13.574
274,TOR,Kyle Lowry,-105.201,258.436,0.000,710.300,11.440,1,21500492,1,30.594,35.520,13.988
275,CHA,Kemba Walker,-90.485,221.822,0.000,710.260,11.410,1,21500492,1,26.932,34.049,11.858
276,CHA,Cody Zeller,-100.127,127.579,0.000,710.260,11.410,1,21500492,1,17.508,35.013,2.844
277,CHA,PJ Hairston,-61.165,28.526,0.000,710.260,11.410,1,21500492,1,7.603,31.117,11.258
278,CHA,Marvin Williams,55.021,81.035,0.000,710.260,11.410,1,21500492,1,12.854,19.498,1.777
279,CHA,Nicolas Batum,60.128,21.271,0.000,710.260,11.410,1,21500492,1,6.877,18.987,2.246
280,ball,ball,-107.825,274.528,3.747,710.260,11.410,1,21500492,1,32.203,35.782,12.582
281,TOR,Jonas Valanciunas,-129.656,192.677,0.000,710.260,11.410,1,21500492,1,24.018,37.966,1.590
282,TOR,DeMar DeRozan,-32.010,-5.544,0.000,710.260,11.410,1,21500492,1,4.196,28.201,13.869
283,TOR,Kyle Lowry,-100.337,260.872,0.000,710.260,11.410,1,21500492,1,30.837,35.034,13.599
284,TOR,DeMarre Carroll,77.980,26.641,0.000,710.260,11.410,1,21500492,1,7.414,17.202,3.630
285,TOR,Luis Scola,117.827,112.207,0.000,710.260,11.410,1,21500492,1,15.971,13.217,3.281
286,CHA,Marvin Williams,55.940,81.298,0.000,710.220,11.390,1,21500492,1,12.880,19.406,2.388
287,CHA,PJ Hairston,-56.915,26.618,0.000,710.220,11.390,1,21500492,1,7.412,30.691,11.647
288,CHA,Cody Zeller,-101.269,127.855,0.000,710.220,11.390,1,21500492,1,17.536,35.127,2.938
289,CHA,Kemba Walker,-86.125,223.206,0.000,710.220,11.390,1,21500492,1,27.071,33.612,11.436
290,CHA,Nicolas Batum,59.233,21.333,0.000,710.220,11.390,1,21500492,1,6.883,19.077,2.241
291,ball,ball,-101.884,274.831,3.843,710.220,11.390,1,21500492,1,32.233,35.188,14.873
292,TOR,Jonas Valanciunas,-129.876,192.988,0.000,710.220,11.390,1,21500492,1,24.049,37.988,0.952
293,TOR,Kyle Lowry,-95.871,263.230,0.000,710.220,11.390,1,21500492,1,31.073,34.587,12.624
294,TOR,DeMarre Carroll,76.925,26.457,0.000,710.220,11.390,1,21500492,1,7.396,17.307,2.676
295,TOR,Luis Scola,117.656,110.920,0.000,710.220,11.390,1,21500492,1,15.842,13.234,3.245
296,TOR,DeMar DeRozan,-26.340,-7.381,0.000,710.220,11.390,1,21500492,1,4.012,27.634,14.901
297,CHA,Marvin Williams,57.422,81.352,0.000,710.180,11.370,1,21500492,1,12.885,19.258,3.710
298,CHA,PJ Hairston,-52.756,24.646,0.000,710.180,11.370,1,21500492,1,7.215,30.276,11.507
299,CHA,Cody Zeller,-102.437,128.088,0.000,710.180,11.370,1,21500492,1,17.559,35.244,2.976
300,CHA,Kemba Walker,-81.721,224.535,0.000,710.180,11.370,1,21500492,1,27.203,33.172,11.500
301,CHA,Nicolas Batum,58.047,21.497,0.000,710.180,11.370,1,21500492,1,6.900,19.195,2.996
302,TOR,DeMar DeRozan,-20.748,-8.905,0.000,710.180,11.370,1,21500492,1,3.860,27.075,14.488
303,TOR,Jonas Valanciunas,-129.800,193.338,0.000,710.180,11.370,1,21500492,1,24.084,37.980,0.897
304,TOR,Kyle Lowry,-91.174,266.275,0.000,710.180,11.370,1,21500492,1,31.378,34.117,13.997
305,TOR,DeMarre Carroll,75.904,26.219,0.000,710.180,11.370,1,21500492,1,7.372,17.410,2.620
306,TOR,Luis Scola,117.546,109.580,0.000,710.180,11.370,1,21500492,1,15.708,13.245,3.363
307,ball,ball,-96.577,278.312,3.974,710.180,11.370,1,21500492,1,32.581,34.658,15.866
308,CHA,Cody Zeller,-103.569,128.233,0.000,710.140,11.340,1,21500492,1,17.573,35.357,2.853
309,CHA,Kemba Walker,-77.225,225.777,0.000,710.140,11.340,1,21500492,1,27.328,32.722,11.663
310,CHA,Marvin Williams,58.654,81.381,0.000,710.140,11.340,1,21500492,1,12.888,19.135,3.081
311,CHA,PJ Hairston,-48.840,23.120,0.000,710.140,11.340,1,21500492,1,7.062,29.884,10.506
312,CHA,Nicolas Batum,56.900,21.797,0.000,710.140,11.340,1,21500492,1,6.930,19.310,2.963
313,ball,ball,-89.739,281.185,4.156,710.140,11.340,1,21500492,1,32.868,33.974,18.542
314,TOR,Jonas Valanciunas,-129.422,193.735,0.000,710.140,11.340,1,21500492,1,24.124,37.942,1.371
315,TOR,Kyle Lowry,-86.031,268.579,0.000,710.140,11.340,1,21500492,1,31.608,33.603,14.088
316,TOR,DeMarre Carroll,75.469,25.776,0.000,710.140,11.340,1,21500492,1,7.328,17.453,1.552
317,TOR,Luis Scola,117.486,108.186,0.000,710.140,11.340,1,21500492,1,15.569,13.251,3.488
318,TOR,DeMar DeRozan,-14.854,-10.304,0.000,710.140,11.340,1,21500492,1,3.720,26.485,15.147
319,CHA,Marvin Williams,59.841,81.290,0.000,710.100,11.320,1,21500492,1,12.879,19.016,2.974
320,CHA,PJ Hairston,-45.397,21.713,0.000,710.100,11.320,1,21500492,1,6.921,29.540,9.298
321,CHA,Cody Zeller,-104.639,128.288,0.000,710.100,11.320,1,21500492,1,17.579,35.464,2.678
322,CHA,Kemba Walker,-72.866,227.041,0.000,710.100,11.320,1,21500492,1,27.454,32.287,11.345
323,CHA,Nicolas Batum,55.607,22.324,0.000,710.100,11.320,1,21500492,1,6.982,19.439,3.491
324,TOR,Jonas Valanciunas,-129.380,194.041,0.000,710.100,11.320,1,21500492,1,24.154,37.938,0.771
325,TOR,DeMar DeRozan,-8.537,-11.656,0.000,710.100,11.320,1,21500492,1,3.584,25.854,16.148
326,TOR,Kyle Lowry,-80.919,270.778,0.000,710.100,11.320,1,21500492,1,31.828,33.092,13.912
327,TOR,DeMarre Carroll,75.148,25.332,0.000,710.100,11.320,1,21500492,1,7.283,17.485,1.372
328,TOR,Luis Scola,117.424,106.808,0.000,710.100,11.320,1,21500492,1,15.431,13.258,3.448
329,ball,ball,-81.975,281.647,3.982,710.100,11.320,1,21500492,1,32.915,33.197,19.445
330,CHA,Marvin Williams,60.453,81.194,0.000,710.060,11.300,1,21500492,1,12.869,18.955,1.549
331,CHA,PJ Hairston,-41.856,20.397,0.000,710.060,11.300,1,21500492,1,6.790,29.186,9.446
332,CHA,Cody Zeller,-105.591,128.250,0.000,710.060,11.300,1,21500492,1,17.575,35.559,2.382
333,CHA,Kemba Walker,-68.411,228.312,0.000,710.060,11.300,1,21500492,1,27.581,31.841,11.583
334,CHA,Nicolas Batum,54.288,22.908,0.000,710.060,11.300,1,21500492,1,7.041,19.571,3.605
335,ball,ball,-73.909,283.127,3.810,710.060,11.300,1,21500492,1,33.063,32.391,20.500
336,TOR,Jonas Valanciunas,-129.235,193.849,0.000,710.060,11.300,1,21500492,1,24.135,37.924,0.601
337,TOR,DeMar DeRozan,-1.978,-12.976,0.000,710.060,11.300,1,21500492,1,3.452,25.198,16.727
338,TOR,Kyle Lowry,-75.742,272.289,0.000,710.060,11.300,1,21500492,1,31.979,32.574,13.484
339,TOR,DeMarre Carroll,75.157,25.036,0.000,710.060,11.300,1,21500492,1,7.254,17.484,0.740
340,TOR,Luis Scola,117.316,105.392,0.000,710.060,11.300,1,21500492,1,15.289,13.268,3.550
341,CHA,Marvin Williams,61.082,81.073,0.000,710.020,11.270,1,21500492,1,12.857,18.892,1.601
342,CHA,PJ Hairston,-37.781,19.108,0.000,710.020,11.270,1,21500492,1,6.661,28.778,10.685
343,CHA,Cody Zeller,-106.391,128.131,0.000,710.020,11.270,1,21500492,1,17.563,35.639,2.022
344,CHA,Kemba Walker,-64.005,229.397,0.000,710.020,11.270,1,21500492,1,27.690,31.401,11.343
345,CHA,Nicolas Batum,53.295,23.253,0.000,710.020,11.270,1,21500492,1,7.075,19.671,2.630
346,ball,ball,-65.368,284.995,3.382,710.020,11.270,1,21500492,1,33.249,31.537,21.858
347,TOR,Jonas Valanciunas,-128.895,193.893,0.000,710.020,11.270,1,21500492,1,24.139,37.889,0.858
348,TOR,DeMar DeRozan,4.781,-13.713,0.000,710.020,11.270,1,21500492,1,3.379,24.522,16.997
349,TOR,Kyle Lowry,-70.434,273.745,0.000,710.020,11.270,1,21500492,1,32.125,32.043,13.759
350,TOR,DeMarre Carroll,75.073,25.126,0.000,710.020,11.270,1,21500492,1,7.263,17.493,0.309
351,TOR,Luis Scola,117.197,103.955,0.000,710.020,11.270,1,21500492,1,15.146,13.280,3.605
352,CHA,PJ Hairston,-33.586,17.987,0.000,709.980,11.250,1,21500492,1,6.549,28.359,10.855
353,CHA,Cody Zeller,-107.068,127.932,0.000,709.980,11.250,1,21500492,1,17.543,35.707,1.764
354,CHA,Kemba Walker,-59.656,230.380,0.000,709.980,11.250,1,21500492,1,27.788,30.966,11.148
355,CHA,Nicolas Batum,51.948,24.087,0.000,709.980,11.250,1,21500492,1,7.159,19.805,3.959
356,CHA,Marvin Williams,61.579,80.948,0.000,709.980,11.250,1,21500492,1,12.845,18.842,1.282
357,TOR,Jonas Valanciunas,-128.787,194.226,0.000,709.980,11.250,1,21500492,1,24.173,37.879,0.876
358,TOR,DeMar DeRozan,11.488,-14.287,0.000,709.980,11.250,1,21500492,1,3.321,23.851,16.828
359,TOR,Kyle Lowry,-64.959,274.894,0.000,709.980,11.250,1,21500492,1,32.239,31.496,13.984
360,TOR,DeMarre Carroll,75.165,25.183,0.000,709.980,11.250,1,21500492,1,7.268,17.484,0.271
361,TOR,Luis Scola,117.067,102.546,0.000,709.980,11.250,1,21500492,1,15.005,13.293,3.540
362,ball,ball,-57.201,286.834,2.781,709.980,11.250,1,21500492,1,33.433,30.720,20.929
363,CHA,Marvin Williams,62.060,80.797,0.000,709.940,11.230,1,21500492,1,12.830,18.794,1.261
364,CHA,PJ Hairston,-29.365,17.149,0.000,709.940,11.230,1,21500492,1,6.465,27.936,10.759
365,CHA,Cody Zeller,-107.646,127.689,0.000,709.940,11.230,1,21500492,1,17.519,35.765,1.567
366,CHA,Kemba Walker,-55.615,231.378,0.000,709.940,11.230,1,21500492,1,27.888,30.561,10.407
367,CHA,Nicolas Batum,50.789,24.824,0.000,709.940,11.230,1,21500492,1,7.232,19.921,3.433
368,ball,ball,-50.490,290.124,2.028,709.940,11.230,1,21500492,1,33.762,30.049,18.685
369,TOR,Jonas Valanciunas,-128.257,195.025,0.000,709.940,11.230,1,21500492,1,24.253,37.826,2.396
370,TOR,DeMar DeRozan,18.201,-14.622,0.000,709.940,11.230,1,21500492,1,3.288,23.180,16.805
371,TOR,Kyle Lowry,-59.264,276.148,0.000,709.940,11.230,1,21500492,1,32.365,30.926,14.579
372,TOR,DeMarre Carroll,75.220,25.250,0.000,709.940,11.230,1,21500492,1,7.275,17.478,0.216
373,TOR,Luis Scola,116.902,101.180,0.000,709.940,11.230,1,21500492,1,14.868,13.310,3.437
374,CHA,PJ Hairston,-25.046,15.811,0.000,709.900,11.200,1,21500492,1,6.331,27.505,11.304
375,CHA,Cody Zeller,-108.049,127.394,0.000,709.900,11.200,1,21500492,1,17.489,35.805,1.250
376,CHA,Kemba Walker,-51.754,232.423,0.000,709.900,11.200,1,21500492,1,27.992,30.175,9.999
377,CHA,Nicolas Batum,49.666,25.716,0.000,709.900,11.200,1,21500492,1,7.322,20.033,3.587
378,CHA,Marvin Williams,62.352,80.785,0.000,709.900,11.200,1,21500492,1,12.829,18.765,0.730
379,TOR,Jonas Valanciunas,-128.187,195.706,0.000,709.900,11.200,1,21500492,1,24.321,37.819,1.711
380,TOR,DeMar DeRozan,24.959,-14.816,0.000,709.900,11.200,1,21500492,1,3.268,22.504,16.900
381,TOR,Kyle Lowry,-53.501,277.502,0.000,709.900,11.200,1,21500492,1,32.500,30.350,14.801
382,TOR,DeMarre Carroll,75.359,25.321,0.000,709.900,11.200,1,21500492,1,7.282,17.464,0.391
383,TOR,Luis Scola,116.716,99.806,0.000,709.900,11.200,1,21500492,1,14.731,13.328,3.467
384,ball,ball,-42.441,291.949,1.124,709.900,11.200,1,21500492,1,33.945,29.244,20.633
385,CHA,PJ Hairston,-20.728,14.402,0.000,709.860,11.180,1,21500492,1,6.190,27.073,11.354
386,CHA,Cody Zeller,-108.307,127.061,0.000,709.860,11.180,1,21500492,1,17.456,35.831,1.052
387,CHA,Kemba Walker,-48.060,233.582,0.000,709.860,11.180,1,21500492,1,28.108,29.806,9.678
388,CHA,Nicolas Batum,48.407,26.775,0.000,709.860,11.180,1,21500492,1,7.427,20.159,4.111
389,CHA,Marvin Williams,62.511,80.869,0.000,709.860,11.180,1,21500492,1,12.837,18.749,0.448
390,TOR,Jonas Valanciunas,-128.127,196.241,0.000,709.860,11.180,1,21500492,1,24.374,37.813,1.345
391,TOR,DeMar DeRozan,31.695,-14.631,0.000,709.860,11.180,1,21500492,1,3.287,21.831,16.847
392,TOR,Kyle Lowry,-47.920,278.710,0.000,709.860,11.180,1,21500492,1,32.621,29.792,14.274
393,TOR,DeMarre Carroll,75.266,25.513,0.000,709.860,11.180,1,21500492,1,7.301,17.473,0.533
394,TOR,Luis Scola,116.517,98.503,0.000,709.860,11.180,1,21500492,1,14.600,13.348,3.297
395,ball,ball,-36.021,292.941,0.474,709.860,11.180,1,21500492,1,34.044,28.602,16.241
396,CHA,PJ Hairston,-16.432,13.365,0.000,709.820,11.160,1,21500492,1,6.087,26.643,11.049
397,CHA,Cody Zeller,-108.407,126.681,0.000,709.820,11.160,1,21500492,1,17.418,35.841,0.982
398,CHA,Kemba Walker,-44.212,234.576,0.000,709.820,11.160,1,21500492,1,28.208,29.421,9.935
399,CHA,Nicolas Batum,46.814,28.088,0.000,709.820,11.160,1,21500492,1,7.559,20.319,5.163
400,CHA,Marvin Williams,62.490,81.017,0.000,709.820,11.160,1,21500492,1,12.852,18.751,0.374
401,TOR,Jonas Valanciunas,-127.625,196.539,0.000,709.820,11.160,1,21500492,1,24.404,37.763,1.458
402,TOR,DeMar DeRozan,38.743,-14.673,0.000,709.820,11.160,1,21500492,1,3.283,21.126,17.621
403,TOR,Kyle Lowry,-42.429,279.763,0.000,709.820,11.160,1,21500492,1,32.726,29.243,13.979
404,TOR,DeMarre Carroll,75.349,25.640,0.000,709.820,11.160,1,21500492,1,7.314,17.465,0.377
405,TOR,Luis Scola,116.334,97.225,0.000,709.820,11.160,1,21500492,1,14.472,13.367,3.228
406,ball,ball,-26.276,293.835,1.171,709.820,11.160,1,21500492,1,34.134,27.628,24.466
407,TOR,Jonas Valanciunas,-127.019,196.637,0.000,709.780,11.130,1,21500492,1,24.414,37.702,1.535
408,CHA,PJ Hairston,-11.892,11.866,0.000,709.780,11.130,1,21500492,1,5.937,26.189,11.953
409,CHA,Cody Zeller,-108.367,126.234,0.000,709.780,11.130,1,21500492,1,17.373,35.837,1.123
410,CHA,Nicolas Batum,45.211,29.439,0.000,709.780,11.130,1,21500492,1,7.694,20.479,5.241
411,CHA,Marvin Williams,62.324,81.182,0.000,709.780,11.130,1,21500492,1,12.868,18.768,0.584
412,CHA,Kemba Walker,-40.475,235.624,0.000,709.780,11.130,1,21500492,1,28.312,29.047,9.705
413,TOR,DeMar DeRozan,45.776,-14.403,0.000,709.780,11.130,1,21500492,1,3.310,20.422,17.594
414,ball,ball,-20.047,294.949,2.144,709.780,11.130,1,21500492,1,34.245,27.005,15.819
415,TOR,DeMarre Carroll,75.435,25.760,0.000,709.780,11.130,1,21500492,1,7.326,17.457,0.369
416,TOR,Luis Scola,116.282,95.923,0.000,709.780,11.130,1,21500492,1,14.342,13.372,3.257
417,TOR,Kyle Lowry,-37.182,280.855,0.000,709.780,11.130,1,21500492,1,32.836,28.718,13.400
418,CHA,Marvin Williams,62.060,81.371,0.000,709.740,11.110,1,21500492,1,12.887,18.794,0.813
419,CHA,PJ Hairston,-6.697,10.364,0.000,709.740,11.110,1,21500492,1,5.786,25.670,13.519
420,CHA,Cody Zeller,-108.247,125.737,0.000,709.740,11.110,1,21500492,1,17.324,35.825,1.277
421,CHA,Kemba Walker,-36.929,236.694,0.000,709.740,11.110,1,21500492,1,28.419,28.693,9.259
422,CHA,Nicolas Batum,43.714,30.802,0.000,709.740,11.110,1,21500492,1,7.830,20.629,5.061
423,TOR,Jonas Valanciunas,-126.310,196.551,0.000,709.740,11.110,1,21500492,1,24.405,37.631,1.786
424,TOR,DeMar DeRozan,52.492,-13.830,0.000,709.740,11.110,1,21500492,1,3.367,19.751,16.852
425,TOR,Kyle Lowry,-32.195,281.938,0.000,709.740,11.110,1,21500492,1,32.944,28.219,12.757
426,TOR,DeMarre Carroll,75.584,25.449,0.000,709.740,11.110,1,21500492,1,7.295,17.442,0.862
427,TOR,Luis Scola,116.249,94.664,0.000,709.740,11.110,1,21500492,1,14.216,13.375,3.147
428,ball,ball,-25.355,297.141,2.576,709.740,11.110,1,21500492,1,34.464,27.535,14.357
429,CHA,Marvin Williams,61.701,81.535,0.000,709.700,11.090,1,21500492,1,12.903,18.830,0.987
430,CHA,PJ Hairston,-1.243,8.856,0.000,709.700,11.090,1,21500492,1,5.636,25.124,14.147
431,CHA,Cody Zeller,-107.987,125.154,0.000,709.700,11.090,1,21500492,1,17.265,35.799,1.597
432,CHA,Kemba Walker,-33.505,237.855,0.000,709.700,11.090,1,21500492,1,28.536,28.350,9.040
433,CHA,Nicolas Batum,42.306,32.195,0.000,709.700,11.090,1,21500492,1,7.969,20.769,4.950
434,ball,ball,-21.658,297.913,3.189,709.700,11.090,1,21500492,1,34.541,27.166,9.441
435,TOR,Jonas Valanciunas,-125.644,196.362,0.000,709.700,11.090,1,21500492,1,24.386,37.564,1.731
436,TOR,DeMar DeRozan,58.995,-12.971,0.000,709.700,11.090,1,21500492,1,3.453,19.101,16.399
437,TOR,Kyle Lowry,-27.414,283.174,0.000,709.700,11.090,1,21500492,1,33.067,27.741,12.345
438,TOR,DeMarre Carroll,75.568,25.156,0.000,709.700,11.090,1,21500492,1,7.266,17.443,0.735
439,TOR,Luis Scola,116.218,93.386,0.000,709.700,11.090,1,21500492,1,14.089,13.378,3.197
440,CHA,Marvin Williams,61.328,81.576,0.000,709.660,11.060,1,21500492,1,12.908,18.867,0.939
441,CHA,PJ Hairston,3.705,7.423,0.000,709.660,11.060,1,21500492,1,5.492,24.630,12.877
442,CHA,Cody Zeller,-107.653,124.562,0.000,709.660,11.060,1,21500492,1,17.206,35.765,1.698
443,CHA,Kemba Walker,-30.380,239.069,0.000,709.660,11.060,1,21500492,1,28.657,28.038,8.379
444,CHA,Nicolas Batum,40.819,33.500,0.000,709.660,11.060,1,21500492,1,8.100,20.918,4.946
445,ball,ball,-18.215,299.229,3.621,709.660,11.060,1,21500492,1,34.673,26.822,9.215
446,TOR,Jonas Valanciunas,-124.880,196.014,0.000,709.660,11.060,1,21500492,1,24.351,37.488,2.099
447,TOR,DeMar DeRozan,66.157,-12.277,0.000,709.660,11.060,1,21500492,1,3.522,18.384,17.989
448,TOR,Kyle Lowry,-23.093,284.947,0.000,709.660,11.060,1,21500492,1,33.245,27.309,11.676
449,TOR,DeMarre Carroll,76.102,24.980,0.000,709.660,11.060,1,21500492,1,7.248,17.390,1.404
450,TOR,Luis Scola,116.200,92.126,0.000,709.660,11.060,1,21500492,1,13.963,13.380,3.151
451,CHA,PJ Hairston,8.916,6.300,0.000,709.620,11.040,1,21500492,1,5.380,24.108,13.328
452,CHA,Cody Zeller,-107.203,123.921,0.000,709.620,11.040,1,21500492,1,17.142,35.720,1.959
453,CHA,Kemba Walker,-27.365,240.409,0.000,709.620,11.040,1,21500492,1,28.791,27.737,8.248
454,CHA,Nicolas Batum,39.199,34.954,0.000,709.620,11.040,1,21500492,1,8.245,21.080,5.442
455,CHA,Marvin Williams,60.997,81.514,0.000,709.620,11.040,1,21500492,1,12.901,18.900,0.840
456,TOR,Jonas Valanciunas,-124.606,195.855,0.000,709.620,11.040,1,21500492,1,24.335,37.461,0.792
457,TOR,DeMar DeRozan,73.277,-11.318,0.000,709.620,11.040,1,21500492,1,3.618,17.672,17.961
458,TOR,Kyle Lowry,-18.823,286.581,0.000,709.620,11.040,1,21500492,1,33.408,26.882,11.429
459,TOR,DeMarre Carroll,76.322,24.685,0.000,709.620,11.040,1,21500492,1,7.219,17.368,0.920
460,TOR,Luis Scola,116.216,90.885,0.000,709.620,11.040,1,21500492,1,13.838,13.378,3.102
461,ball,ball,-13.890,299.233,3.943,709.620,11.040,1,21500492,1,34.673,26.389,10.812
462,CHA,Marvin Williams,60.717,81.465,0.000,709.580,11.020,1,21500492,1,12.896,18.928,0.712
463,CHA,PJ Hairston,14.232,5.093,0.000,709.580,11.020,1,21500492,1,5.259,23.577,13.627
464,CHA,Cody Zeller,-106.724,123.252,0.000,709.580,11.020,1,21500492,1,17.075,35.672,2.058
465,CHA,Kemba Walker,-24.517,241.723,0.000,709.580,11.020,1,21500492,1,28.922,27.452,7.842
466,CHA,Nicolas Batum,37.717,36.449,0.000,709.580,11.020,1,21500492,1,8.395,21.228,5.263
467,TOR,Jonas Valanciunas,-123.972,195.320,0.000,709.580,11.020,1,21500492,1,24.282,37.397,2.073
468,TOR,DeMar DeRozan,80.243,-10.133,0.000,709.580,11.020,1,21500492,1,3.737,16.976,17.666
469,TOR,Kyle Lowry,-14.462,287.640,0.000,709.580,11.020,1,21500492,1,33.514,26.446,11.221
470,TOR,DeMarre Carroll,76.690,24.283,0.000,709.580,11.020,1,21500492,1,7.178,17.331,1.364
471,TOR,Luis Scola,116.256,89.624,0.000,709.580,11.020,1,21500492,1,13.712,13.374,3.155
472,ball,ball,-8.818,301.556,3.988,709.580,11.020,1,21500492,1,34.906,25.882,13.949
473,CHA,Marvin Williams,60.781,81.181,0.000,709.540,11.000,1,21500492,1,12.868,18.922,0.728
474,CHA,PJ Hairston,19.809,3.858,0.000,709.540,11.000,1,21500492,1,5.136,23.019,14.282
475,CHA,Cody Zeller,-106.229,122.544,0.000,709.540,11.000,1,21500492,1,17.004,35.623,2.158
476,CHA,Kemba Walker,-21.822,243.026,0.000,709.540,11.000,1,21500492,1,29.053,27.182,7.484
477,CHA,Nicolas Batum,36.393,37.909,0.000,709.540,11.000,1,21500492,1,8.541,21.361,4.928
478,TOR,Jonas Valanciunas,-123.274,194.672,0.000,709.540,11.000,1,21500492,1,24.217,37.327,2.382
479,TOR,DeMar DeRozan,86.672,-8.448,0.000,709.540,11.000,1,21500492,1,3.905,16.333,16.615
480,TOR,DeMarre Carroll,77.000,23.822,0.000,709.540,11.000,1,21500492,1,7.132,17.300,1.388
481,TOR,Luis Scola,116.326,88.335,0.000,709.540,11.000,1,21500492,1,13.584,13.367,3.226
482,ball,ball,-3.667,302.383,4.115,709.540,11.000,1,21500492,1,34.988,25.367,13.042
483,TOR,Kyle Lowry,-10.436,289.105,0.000,709.540,11.000,1,21500492,1,33.660,26.044,10.710
484,CHA,Kemba Walker,-19.044,244.227,0.000,709.500,10.970,1,21500492,1,29.173,26.904,7.566
485,CHA,Cody Zeller,-105.737,121.796,0.000,709.500,10.970,1,21500492,1,16.930,35.574,2.238
486,CHA,PJ Hairston,25.542,2.565,0.000,709.500,10.970,1,21500492,1,5.006,22.446,14.691
487,CHA,Marvin Williams,60.399,81.138,0.000,709.500,10.970,1,21500492,1,12.864,18.960,0.959
488,CHA,Nicolas Batum,35.030,39.258,0.000,709.500,10.970,1,21500492,1,8.676,21.497,4.795
489,ball,ball,0.605,302.442,3.957,709.500,10.970,1,21500492,1,34.994,24.939,10.682
490,TOR,Jonas Valanciunas,-122.518,193.976,0.000,709.500,10.970,1,21500492,1,24.148,37.252,2.569
491,TOR,DeMar DeRozan,92.894,-6.515,0.000,709.500,10.970,1,21500492,1,4.099,15.711,16.288
