,team_id,player_id,x_loc,y_loc,radius,game_clock,shot_clock,quarter,game_id,event_id,x_loc_original,y_loc_original,speed
590,TOR,Kyle Lowry,-0.323,288.355,0.000,556.190,12.860,1,21500492,28,33.586,25.032,2.634
591,TOR,DeMarre Carroll,194.540,55.371,0.000,556.190,12.860,1,21500492,28,10.287,5.546,4.421
592,TOR,Luis Scola,232.343,5.605,0.000,556.190,12.860,1,21500492,28,5.310,1.766,3.014
593,ball,ball,-197.710,43.565,5.257,556.190,12.860,1,21500492,28,9.107,44.771,16.522
594,CHA,PJ Hairston,-153.166,63.488,0.000,556.150,12.830,1,21500492,28,11.099,40.317,9.556
595,CHA,Cody Zeller,-48.254,51.181,0.000,556.150,12.830,1,21500492,28,9.868,29.825,6.965
596,CHA,Kemba Walker,5.916,227.343,0.000,556.150,12.830,1,21500492,28,27.484,24.408,1.884
597,CHA,Nicolas Batum,95.210,28.604,0.000,556.150,12.830,1,21500492,28,7.610,15.479,2.253
598,CHA,Marvin Williams,128.289,34.964,0.000,556.150,12.830,1,21500492,28,8.246,12.171,3.872
599,TOR,Jonas Valanciunas,-79.979,28.753,0.000,556.150,12.830,1,21500492,28,7.625,32.998,2.280
600,TOR,DeMar DeRozan,-233.298,42.761,0.000,556.150,12.830,1,21500492,28,9.026,48.330,3.926
601,TOR,Kyle Lowry,0.756,288.424,0.000,556.150,12.830,1,21500492,28,33.592,24.924,2.703
602,TOR,DeMarre Carroll,195.390,56.973,0.000,556.150,12.830,1,21500492,28,10.447,5.461,4.533
603,TOR,Luis Scola,231.503,4.725,0.000,556.150,12.830,1,21500492,28,5.222,1.850,3.042
604,ball,ball,-201.138,38.654,5.164,556.150,12.830,1,21500492,28,8.615,45.114,14.972
605,CHA,PJ Hairston,-156.728,62.594,0.000,556.110,12.790,1,21500492,28,11.009,40.673,9.182
606,CHA,Cody Zeller,-50.976,50.198,0.000,556.110,12.790,1,21500492,28,9.770,30.098,7.236
607,CHA,Kemba Walker,6.596,227.231,0.000,556.110,12.790,1,21500492,28,27.473,24.340,1.722
608,CHA,Nicolas Batum,94.423,29.037,0.000,556.110,12.790,1,21500492,28,7.654,15.558,2.245
609,CHA,Marvin Williams,126.929,35.830,0.000,556.110,12.790,1,21500492,28,8.333,12.307,4.029
610,TOR,Jonas Valanciunas,-79.947,28.923,0.000,556.110,12.790,1,21500492,28,7.642,32.995,0.433
611,TOR,DeMar DeRozan,-233.168,41.455,0.000,556.110,12.790,1,21500492,28,8.896,48.317,3.281
612,TOR,Kyle Lowry,1.839,288.580,0.000,556.110,12.790,1,21500492,28,33.608,24.816,2.734
613,TOR,DeMarre Carroll,196.334,58.529,0.000,556.110,12.790,1,21500492,28,10.603,5.367,4.551
614,TOR,Luis Scola,231.517,3.812,0.000,556.110,12.790,1,21500492,28,5.131,1.848,2.281
615,ball,ball,-204.866,34.681,5.086,556.110,12.790,1,21500492,28,8.218,45.487,13.620
616,CHA,PJ Hairston,-160.307,61.230,0.000,556.070,12.750,1,21500492,28,10.873,41.031,9.575
617,CHA,Cody Zeller,-53.349,48.731,0.000,556.070,12.750,1,21500492,28,9.623,30.335,6.973
618,CHA,Kemba Walker,7.234,227.085,0.000,556.070,12.750,1,21500492,28,27.459,24.277,1.637
619,CHA,Nicolas Batum,93.605,29.509,0.000,556.070,12.750,1,21500492,28,7.701,15.639,2.361
620,CHA,Marvin Williams,125.580,36.658,0.000,556.070,12.750,1,21500492,28,8.416,12.442,3.959
621,TOR,Jonas Valanciunas,-79.934,29.677,0.000,556.070,12.750,1,21500492,28,7.718,32.993,1.884
622,TOR,DeMar DeRozan,-232.537,40.152,0.000,556.070,12.750,1,21500492,28,8.765,48.254,3.620
623,TOR,Kyle Lowry,2.878,288.878,0.000,556.070,12.750,1,21500492,28,33.638,24.712,2.704
624,TOR,DeMarre Carroll,197.349,60.121,0.000,556.070,12.750,1,21500492,28,10.762,5.265,4.720
625,TOR,Luis Scola,231.587,2.969,0.000,556.070,12.750,1,21500492,28,5.047,1.841,2.116
626,ball,ball,-209.006,31.735,5.026,556.070,12.750,1,21500492,28,7.923,45.901,12.703
627,CHA,PJ Hairston,-163.296,59.960,0.000,556.030,12.710,1,21500492,28,10.746,41.330,8.118
628,CHA,Cody Zeller,-55.219,46.723,0.000,556.030,12.710,1,21500492,28,9.422,30.522,6.860
629,CHA,Kemba Walker,7.814,226.860,0.000,556.030,12.710,1,21500492,28,27.436,24.219,1.555
630,CHA,Nicolas Batum,92.587,29.902,0.000,556.030,12.710,1,21500492,28,7.740,15.741,2.728
631,CHA,Marvin Williams,124.572,37.470,0.000,556.030,12.710,1,21500492,28,8.497,12.543,3.236
632,TOR,Jonas Valanciunas,-80.026,29.710,0.000,556.030,12.710,1,21500492,28,7.721,33.003,0.244
633,TOR,DeMar DeRozan,-231.811,38.867,0.000,556.030,12.710,1,21500492,28,8.637,48.181,3.690
634,TOR,Kyle Lowry,3.885,289.247,0.000,556.030,12.710,1,21500492,28,33.675,24.611,2.680
635,TOR,DeMarre Carroll,198.338,61.731,0.000,556.030,12.710,1,21500492,28,10.923,5.166,4.725
636,TOR,Luis Scola,231.425,2.981,0.000,556.030,12.710,1,21500492,28,5.048,1.857,0.405
637,ball,ball,-213.667,29.903,4.988,556.030,12.710,1,21500492,28,7.740,46.367,12.521
638,CHA,PJ Hairston,-165.757,58.644,0.000,555.990,12.670,1,21500492,28,10.614,41.576,6.977
639,CHA,Cody Zeller,-56.967,44.548,0.000,555.990,12.670,1,21500492,28,9.205,30.697,6.976
640,CHA,Kemba Walker,8.356,226.516,0.000,555.990,12.670,1,21500492,28,27.402,24.164,1.604
641,CHA,Nicolas Batum,91.852,30.408,0.000,555.990,12.670,1,21500492,28,7.791,15.815,2.230
642,CHA,Marvin Williams,123.221,38.229,0.000,555.990,12.670,1,21500492,28,8.573,12.678,3.872
643,TOR,Jonas Valanciunas,-79.924,29.558,0.000,555.990,12.670,1,21500492,28,7.706,32.992,0.457
644,TOR,DeMar DeRozan,-231.070,37.810,0.000,555.990,12.670,1,21500492,28,8.531,48.107,3.227
645,TOR,Kyle Lowry,4.882,289.787,0.000,555.990,12.670,1,21500492,28,33.729,24.512,2.835
646,TOR,DeMarre Carroll,198.831,63.363,0.000,555.990,12.670,1,21500492,28,11.086,5.117,4.261
647,TOR,Luis Scola,231.133,2.481,0.000,555.990,12.670,1,21500492,28,4.998,1.887,1.448
648,ball,ball,-218.960,29.272,4.975,555.990,12.670,1,21500492,28,7.677,46.896,13.327
649,CHA,PJ Hairston,-168.424,57.407,0.000,555.950,12.630,1,21500492,28,10.491,41.842,7.349
650,CHA,Cody Zeller,-58.516,42.322,0.000,555.950,12.630,1,21500492,28,8.982,30.852,6.780
651,CHA,Kemba Walker,8.834,226.094,0.000,555.950,12.630,1,21500492,28,27.359,24.117,1.594
652,CHA,Nicolas Batum,90.903,30.790,0.000,555.950,12.630,1,21500492,28,7.829,15.910,2.557
653,CHA,Marvin Williams,122.220,38.979,0.000,555.950,12.630,1,21500492,28,8.648,12.778,3.129
654,TOR,Jonas Valanciunas,-79.733,29.521,0.000,555.950,12.630,1,21500492,28,7.702,32.973,0.487
655,TOR,DeMar DeRozan,-230.313,36.893,0.000,555.950,12.630,1,21500492,28,8.439,48.031,2.972
656,TOR,Kyle Lowry,5.806,290.433,0.000,555.950,12.630,1,21500492,28,33.793,24.419,2.818
657,TOR,DeMarre Carroll,198.852,65.002,0.000,555.950,12.630,1,21500492,28,11.250,5.115,4.098
658,TOR,Luis Scola,230.829,2.038,0.000,555.950,12.630,1,21500492,28,4.954,1.917,1.344
659,ball,ball,-225.892,32.544,5.441,555.950,12.630,1,21500492,28,8.004,47.589,19.163
660,CHA,PJ Hairston,-171.046,56.122,0.000,555.910,12.590,1,21500492,28,10.362,42.105,7.302
661,CHA,Cody Zeller,-59.892,39.998,0.000,555.910,12.590,1,21500492,28,8.750,30.989,6.754
662,CHA,Kemba Walker,9.210,225.592,0.000,555.910,12.590,1,21500492,28,27.309,24.079,1.569
663,CHA,Nicolas Batum,90.238,31.267,0.000,555.910,12.590,1,21500492,28,7.877,15.976,2.046
664,CHA,Marvin Williams,120.893,39.644,0.000,555.910,12.590,1,21500492,28,8.714,12.911,3.709
665,TOR,Jonas Valanciunas,-80.140,29.898,0.000,555.910,12.590,1,21500492,28,7.740,33.014,1.388
666,TOR,DeMar DeRozan,-230.022,36.080,0.000,555.910,12.590,1,21500492,28,8.358,48.002,2.158
667,TOR,Kyle Lowry,6.809,291.133,0.000,555.910,12.590,1,21500492,28,33.863,24.319,3.060
668,TOR,DeMarre Carroll,198.939,66.591,0.000,555.910,12.590,1,21500492,28,11.409,5.106,3.979
669,TOR,Luis Scola,230.573,1.678,0.000,555.910,12.590,1,21500492,28,4.918,1.943,1.105
670,ball,ball,-229.591,34.946,5.939,555.910,12.590,1,21500492,28,8.245,47.959,11.025
671,CHA,PJ Hairston,-173.556,54.805,0.000,555.870,12.550,1,21500492,28,10.231,42.356,7.085
672,CHA,Cody Zeller,-61.196,37.656,0.000,555.870,12.550,1,21500492,28,8.516,31.120,6.701
673,CHA,Kemba Walker,9.579,224.971,0.000,555.870,12.550,1,21500492,28,27.247,24.042,1.806
674,CHA,Nicolas Batum,89.256,31.569,0.000,555.870,12.550,1,21500492,28,7.907,16.074,2.570
675,CHA,Marvin Williams,119.944,40.238,0.000,555.870,12.550,1,21500492,28,8.774,13.006,2.799
676,TOR,Jonas Valanciunas,-81.016,30.252,0.000,555.870,12.550,1,21500492,28,7.775,33.102,2.361
677,TOR,DeMar DeRozan,-229.665,35.384,0.000,555.870,12.550,1,21500492,28,8.288,47.967,1.955
678,TOR,Kyle Lowry,7.815,291.850,0.000,555.870,12.550,1,21500492,28,33.935,24.219,3.086
679,TOR,DeMarre Carroll,199.114,68.198,0.000,555.870,12.550,1,21500492,28,11.570,5.089,4.041
680,TOR,Luis Scola,230.316,1.412,0.000,555.870,12.550,1,21500492,28,4.891,1.968,0.923
681,ball,ball,-230.685,36.371,6.461,555.870,12.550,1,21500492,28,8.387,48.068,4.491
682,CHA,PJ Hairston,-175.992,53.500,0.000,555.830,12.510,1,21500492,28,10.100,42.599,6.909
683,CHA,Cody Zeller,-62.612,35.738,0.000,555.830,12.510,1,21500492,28,8.324,31.261,5.960
684,CHA,Kemba Walker,9.920,224.293,0.000,555.830,12.510,1,21500492,28,27.179,24.008,1.896
685,CHA,Nicolas Batum,88.541,31.966,0.000,555.830,12.510,1,21500492,28,7.947,16.146,2.044
686,CHA,Marvin Williams,118.687,40.741,0.000,555.830,12.510,1,21500492,28,8.824,13.131,3.385
687,TOR,Jonas Valanciunas,-81.425,30.789,0.000,555.830,12.510,1,21500492,28,7.829,33.143,1.689
688,TOR,DeMar DeRozan,-229.309,34.765,0.000,555.830,12.510,1,21500492,28,8.226,47.931,1.786
689,TOR,Kyle Lowry,8.773,292.612,0.000,555.830,12.510,1,21500492,28,34.011,24.123,3.062
690,TOR,DeMarre Carroll,199.467,69.806,0.000,555.830,12.510,1,21500492,28,11.731,5.053,4.116
691,TOR,Luis Scola,230.464,1.406,0.000,555.830,12.510,1,21500492,28,4.891,1.954,0.371
692,ball,ball,-228.126,36.997,7.020,555.830,12.510,1,21500492,28,8.450,47.813,6.584
693,CHA,PJ Hairston,-178.268,52.102,0.000,555.790,12.470,1,21500492,28,9.960,42.827,6.679
694,CHA,Cody Zeller,-63.870,33.820,0.000,555.790,12.470,1,21500492,28,8.132,31.387,5.735
695,CHA,Kemba Walker,10.346,223.560,0.000,555.790,12.470,1,21500492,28,27.106,23.965,2.121
696,CHA,Nicolas Batum,87.486,32.167,0.000,555.790,12.470,1,21500492,28,7.967,16.251,2.685
697,CHA,Marvin Williams,117.781,41.180,0.000,555.790,12.470,1,21500492,28,8.868,13.222,2.519
698,TOR,Jonas Valanciunas,-81.918,30.895,0.000,555.790,12.470,1,21500492,28,7.839,33.192,1.260
699,TOR,DeMar DeRozan,-228.990,34.254,0.000,555.790,12.470,1,21500492,28,8.175,47.899,1.505
700,TOR,Kyle Lowry,9.657,293.451,0.000,555.790,12.470,1,21500492,28,34.095,24.034,3.047
701,TOR,DeMarre Carroll,199.821,71.432,0.000,555.790,12.470,1,21500492,28,11.893,5.018,4.160
702,TOR,Luis Scola,230.364,1.533,0.000,555.790,12.470,1,21500492,28,4.903,1.964,0.405
703,ball,ball,-232.405,37.040,7.092,555.790,12.470,1,21500492,28,8.454,48.241,10.698
704,CHA,PJ Hairston,-180.440,50.685,0.000,555.750,12.430,1,21500492,28,9.819,43.044,6.482
705,CHA,Cody Zeller,-65.076,31.997,0.000,555.750,12.430,1,21500492,28,7.950,31.508,5.462
706,CHA,Kemba Walker,10.744,222.762,0.000,555.750,12.430,1,21500492,28,27.026,23.926,2.228
707,CHA,Nicolas Batum,86.358,32.305,0.000,555.750,12.430,1,21500492,28,7.980,16.364,2.842
708,CHA,Marvin Williams,116.873,41.559,0.000,555.750,12.430,1,21500492,28,8.906,13.313,2.458
709,TOR,Jonas Valanciunas,-82.547,30.968,0.000,555.750,12.430,1,21500492,28,7.847,33.255,1.584
710,TOR,DeMar DeRozan,-228.811,33.825,0.000,555.750,12.430,1,21500492,28,8.133,47.881,1.163
711,TOR,Kyle Lowry,10.480,294.295,0.000,555.750,12.430,1,21500492,28,34.180,23.952,2.947
712,TOR,DeMarre Carroll,200.207,72.980,0.000,555.750,12.430,1,21500492,28,12.048,4.979,3.986
713,TOR,Luis Scola,230.335,1.695,0.000,555.750,12.430,1,21500492,28,4.919,1.967,0.410
714,ball,ball,-231.802,36.448,7.319,555.750,12.430,1,21500492,28,8.395,48.180,2.112
715,TOR,Jonas Valanciunas,-83.354,31.254,0.000,555.710,12.390,1,21500492,28,7.875,33.335,2.139
716,CHA,PJ Hairston,-182.488,49.306,0.000,555.710,12.390,1,21500492,28,9.681,43.249,6.174
717,CHA,Cody Zeller,-66.181,30.275,0.000,555.710,12.390,1,21500492,28,7.778,31.618,5.115
718,CHA,Nicolas Batum,85.274,32.370,0.000,555.710,12.390,1,21500492,28,7.987,16.473,2.714
719,CHA,Marvin Williams,115.963,41.901,0.000,555.710,12.390,1,21500492,28,8.940,13.404,2.430
720,CHA,Kemba Walker,11.228,221.859,0.000,555.710,12.390,1,21500492,28,26.936,23.877,2.563
721,TOR,DeMar DeRozan,-228.370,33.282,0.000,555.710,12.390,1,21500492,28,8.078,47.837,1.750
722,ball,ball,-230.152,35.382,7.711,555.710,12.390,1,21500492,28,8.288,48.015,4.912
723,TOR,DeMarre Carroll,200.506,74.586,0.000,555.710,12.390,1,21500492,28,12.209,4.949,4.085
724,TOR,Luis Scola,230.257,1.891,0.000,555.710,12.390,1,21500492,28,4.939,1.974,0.529
725,TOR,Kyle Lowry,11.323,295.259,0.000,555.710,12.390,1,21500492,28,34.276,23.868,3.201
726,CHA,Marvin Williams,114.800,41.993,0.000,555.670,12.350,1,21500492,28,8.949,13.520,2.918
727,CHA,PJ Hairston,-184.473,47.990,0.000,555.670,12.350,1,21500492,28,9.549,43.447,5.954
728,CHA,Cody Zeller,-67.155,28.655,0.000,555.670,12.350,1,21500492,28,7.616,31.715,4.726
729,CHA,Kemba Walker,11.769,220.876,0.000,555.670,12.350,1,21500492,28,26.838,23.823,2.805
730,CHA,Nicolas Batum,84.394,32.470,0.000,555.670,12.350,1,21500492,28,7.997,16.561,2.213
731,TOR,Jonas Valanciunas,-83.503,31.578,0.000,555.670,12.350,1,21500492,28,7.908,33.350,0.893
732,TOR,DeMar DeRozan,-228.198,32.998,0.000,555.670,12.350,1,21500492,28,8.050,47.820,0.829
733,TOR,Kyle Lowry,12.103,296.253,0.000,555.670,12.350,1,21500492,28,34.375,23.790,3.158
734,TOR,DeMarre Carroll,200.810,76.179,0.000,555.670,12.350,1,21500492,28,12.368,4.919,4.054
735,TOR,Luis Scola,230.296,2.115,0.000,555.670,12.350,1,21500492,28,4.962,1.970,0.569
736,ball,ball,-223.449,34.307,8.382,555.670,12.350,1,21500492,28,8.181,47.345,16.972
737,CHA,Marvin Williams,113.561,41.999,0.000,555.630,12.310,1,21500492,28,8.950,13.644,3.098
738,CHA,PJ Hairston,-186.244,46.672,0.000,555.630,12.310,1,21500492,28,9.417,43.624,5.518
739,CHA,Cody Zeller,-68.057,27.196,0.000,555.630,12.310,1,21500492,28,7.470,31.806,4.289
740,CHA,Kemba Walker,12.293,219.950,0.000,555.630,12.310,1,21500492,28,26.745,23.771,2.659
741,CHA,Nicolas Batum,83.457,32.511,0.000,555.630,12.310,1,21500492,28,8.001,16.654,2.345
742,ball,ball,-225.079,32.748,8.378,555.630,12.310,1,21500492,28,8.025,47.508,5.641
743,TOR,Jonas Valanciunas,-83.977,31.042,0.000,555.630,12.310,1,21500492,28,7.854,33.398,1.790
744,TOR,DeMar DeRozan,-228.072,32.592,0.000,555.630,12.310,1,21500492,28,8.009,47.807,1.064
745,TOR,Kyle Lowry,12.811,297.289,0.000,555.630,12.310,1,21500492,28,34.479,23.719,3.139
746,TOR,DeMarre Carroll,201.154,77.784,0.000,555.630,12.310,1,21500492,28,12.528,4.885,4.105
747,TOR,Luis Scola,230.188,2.427,0.000,555.630,12.310,1,21500492,28,4.993,1.981,0.825
748,CHA,Marvin Williams,112.412,41.841,0.000,555.590,12.270,1,21500492,28,8.934,13.759,2.898
749,CHA,PJ Hairston,-188.031,45.546,0.000,555.590,12.270,1,21500492,28,9.305,43.803,5.281
750,CHA,Cody Zeller,-68.787,25.862,0.000,555.590,12.270,1,21500492,28,7.336,31.879,3.802
751,CHA,Kemba Walker,12.794,218.984,0.000,555.590,12.270,1,21500492,28,26.648,23.721,2.721
752,CHA,Nicolas Batum,82.516,32.457,0.000,555.590,12.270,1,21500492,28,7.996,16.748,2.357
753,ball,ball,-224.270,31.400,8.438,555.590,12.270,1,21500492,28,7.890,47.427,3.928
754,TOR,Jonas Valanciunas,-84.768,30.195,0.000,555.590,12.270,1,21500492,28,7.770,33.477,2.895
755,TOR,DeMar DeRozan,-227.676,32.217,0.000,555.590,12.270,1,21500492,28,7.972,47.768,1.363
756,TOR,Kyle Lowry,13.473,298.352,0.000,555.590,12.270,1,21500492,28,34.585,23.653,3.129
757,TOR,DeMarre Carroll,201.472,79.393,0.000,555.590,12.270,1,21500492,28,12.689,4.853,4.099
758,TOR,Luis Scola,229.882,2.641,0.000,555.590,12.270,1,21500492,28,5.014,2.012,0.932
759,CHA,PJ Hairston,-189.532,44.135,0.000,555.550,12.230,1,21500492,28,9.164,43.953,5.149
760,CHA,Cody Zeller,-69.438,24.661,0.000,555.550,12.230,1,21500492,28,7.216,31.944,3.415
761,CHA,Kemba Walker,13.305,218.016,0.000,555.550,12.230,1,21500492,28,26.552,23.669,2.738
762,CHA,Nicolas Batum,81.552,32.364,0.000,555.550,12.230,1,21500492,28,7.986,16.845,2.420
763,CHA,Marvin Williams,111.272,41.465,0.000,555.550,12.230,1,21500492,28,8.897,13.873,3.001
764,TOR,Jonas Valanciunas,-85.801,29.698,0.000,555.550,12.230,1,21500492,28,7.720,33.580,2.866
765,TOR,DeMar DeRozan,-227.112,31.709,0.000,555.550,12.230,1,21500492,28,7.921,47.711,1.898
766,TOR,Kyle Lowry,14.081,299.448,0.000,555.550,12.230,1,21500492,28,34.695,23.592,3.134
767,TOR,DeMarre Carroll,201.761,81.001,0.000,555.550,12.230,1,21500492,28,12.850,4.824,4.084
768,TOR,Luis Scola,229.478,2.913,0.000,555.550,12.230,1,21500492,28,5.041,2.052,1.219
769,ball,ball,-221.940,30.052,8.610,555.550,12.230,1,21500492,28,7.755,47.194,6.732
770,CHA,Marvin Williams,110.144,40.980,0.000,555.510,12.190,1,21500492,28,8.848,13.986,3.072
771,CHA,PJ Hairston,-191.317,42.703,0.000,555.510,12.190,1,21500492,28,9.020,44.132,5.721
772,CHA,Cody Zeller,-69.975,23.498,0.000,555.510,12.190,1,21500492,28,7.100,31.998,3.204
773,CHA,Kemba Walker,13.817,217.035,0.000,555.510,12.190,1,21500492,28,26.454,23.618,2.765
774,CHA,Nicolas Batum,80.592,32.218,0.000,555.510,12.190,1,21500492,28,7.972,16.941,2.429
775,ball,ball,-218.230,28.711,8.881,555.510,12.190,1,21500492,28,7.621,46.823,9.861
776,TOR,Jonas Valanciunas,-87.142,29.968,0.000,555.510,12.190,1,21500492,28,7.747,33.714,3.422
777,TOR,DeMar DeRozan,-226.605,31.167,0.000,555.510,12.190,1,21500492,28,7.867,47.660,1.856
778,TOR,Kyle Lowry,14.649,300.582,0.000,555.510,12.190,1,21500492,28,34.808,23.535,3.171
779,TOR,DeMarre Carroll,202.047,82.630,0.000,555.510,12.190,1,21500492,28,13.013,4.795,4.136
780,TOR,Luis Scola,229.437,3.197,0.000,555.510,12.190,1,21500492,28,5.070,2.056,0.716
781,CHA,PJ Hairston,-192.966,41.593,0.000,555.470,12.150,1,21500492,28,8.909,44.297,4.968
782,CHA,Cody Zeller,-70.398,22.502,0.000,555.470,12.150,1,21500492,28,7.000,32.040,2.705
783,CHA,Kemba Walker,14.319,216.016,0.000,555.470,12.150,1,21500492,28,26.352,23.568,2.840
784,CHA,Nicolas Batum,79.701,32.043,0.000,555.470,12.150,1,21500492,28,7.954,17.030,2.271
785,CHA,Marvin Williams,109.031,40.321,0.000,555.470,12.150,1,21500492,28,8.782,14.097,3.232
786,TOR,Jonas Valanciunas,-88.766,29.271,0.000,555.470,12.150,1,21500492,28,7.677,33.877,4.417
787,TOR,DeMar DeRozan,-225.576,31.174,0.000,555.470,12.150,1,21500492,28,7.867,47.558,2.572
788,TOR,Kyle Lowry,15.245,301.730,0.000,555.470,12.150,1,21500492,28,34.923,23.476,3.234
789,TOR,DeMarre Carroll,202.262,84.278,0.000,555.470,12.150,1,21500492,28,13.178,4.774,4.155
790,TOR,Luis Scola,228.906,3.617,0.000,555.470,12.150,1,21500492,28,5.112,2.109,1.693
791,ball,ball,-213.285,27.387,9.239,555.470,12.150,1,21500492,28,7.489,46.328,12.798
792,CHA,PJ Hairston,-194.528,40.252,0.000,555.430,12.120,1,21500492,28,8.775,44.453,5.147
793,CHA,Cody Zeller,-70.717,21.647,0.000,555.430,12.120,1,21500492,28,6.915,32.072,2.281
794,CHA,Kemba Walker,14.769,215.073,0.000,555.430,12.120,1,21500492,28,26.257,23.523,2.613
795,CHA,Nicolas Batum,78.968,31.879,0.000,555.430,12.120,1,21500492,28,7.938,17.103,1.876
796,CHA,Marvin Williams,107.602,39.517,0.000,555.430,12.120,1,21500492,28,8.702,14.240,4.099
797,TOR,Jonas Valanciunas,-90.551,29.482,0.000,555.430,12.120,1,21500492,28,7.698,34.055,4.494
798,TOR,DeMar DeRozan,-225.192,30.735,0.000,555.430,12.120,1,21500492,28,7.824,47.519,1.457
799,TOR,Kyle Lowry,15.876,302.906,0.000,555.430,12.120,1,21500492,28,35.041,23.412,3.336
800,TOR,DeMarre Carroll,202.479,85.941,0.000,555.430,12.120,1,21500492,28,13.344,4.752,4.192
801,TOR,Luis Scola,228.572,3.730,0.000,555.430,12.120,1,21500492,28,5.123,2.143,0.883
802,ball,ball,-207.247,26.091,9.669,555.430,12.120,1,21500492,28,7.359,45.725,15.438
803,CHA,PJ Hairston,-196.121,39.000,0.000,555.390,12.080,1,21500492,28,8.650,44.612,5.066
804,CHA,Cody Zeller,-71.056,20.929,0.000,555.390,12.080,1,21500492,28,6.843,32.106,1.985
805,CHA,Kemba Walker,15.178,214.153,0.000,555.390,12.080,1,21500492,28,26.165,23.482,2.516
806,CHA,Nicolas Batum,77.970,31.577,0.000,555.390,12.080,1,21500492,28,7.908,17.203,2.608
807,CHA,Marvin Williams,106.477,38.635,0.000,555.390,12.080,1,21500492,28,8.614,14.352,3.575
808,TOR,Jonas Valanciunas,-92.437,29.899,0.000,555.390,12.080,1,21500492,28,7.740,34.244,4.829
809,TOR,DeMar DeRozan,-224.836,30.214,0.000,555.390,12.080,1,21500492,28,7.771,47.484,1.578
810,TOR,Kyle Lowry,16.437,304.071,0.000,555.390,12.080,1,21500492,28,35.157,23.356,3.232
811,TOR,DeMarre Carroll,202.725,87.638,0.000,555.390,12.080,1,21500492,28,13.514,4.727,4.287
812,TOR,Luis Scola,228.036,4.288,0.000,555.390,12.080,1,21500492,28,5.179,2.196,1.933
813,ball,ball,-200.261,24.830,10.161,555.390,12.080,1,21500492,28,7.233,45.026,17.749
814,CHA,Marvin Williams,105.061,37.617,0.000,555.350,12.040,1,21500492,28,8.512,14.494,4.360
815,CHA,PJ Hairston,-197.724,37.856,0.000,555.350,12.040,1,21500492,28,8.536,44.772,4.922
816,CHA,Cody Zeller,-71.415,20.342,0.000,555.350,12.040,1,21500492,28,6.784,32.141,1.719
817,CHA,Kemba Walker,15.541,213.309,0.000,555.350,12.040,1,21500492,28,26.081,23.446,2.297
818,CHA,Nicolas Batum,77.256,31.386,0.000,555.350,12.040,1,21500492,28,7.889,17.274,1.848
819,ball,ball,-192.467,23.615,10.699,555.350,12.040,1,21500492,28,7.112,44.247,19.718
820,TOR,Jonas Valanciunas,-94.166,30.243,0.000,555.350,12.040,1,21500492,28,7.774,34.417,4.406
821,TOR,DeMar DeRozan,-224.616,29.720,0.000,555.350,12.040,1,21500492,28,7.722,47.462,1.352
822,TOR,Kyle Lowry,17.015,305.243,0.000,555.350,12.040,1,21500492,28,35.274,23.299,3.268
823,TOR,DeMarre Carroll,202.948,89.353,0.000,555.350,12.040,1,21500492,28,13.685,4.705,4.325
824,TOR,Luis Scola,227.374,4.928,0.000,555.350,12.040,1,21500492,28,5.243,2.263,2.302
825,CHA,PJ Hairston,-199.243,36.811,0.000,555.310,12.000,1,21500492,28,8.431,44.924,4.610
826,CHA,Cody Zeller,-71.854,19.887,0.000,555.310,12.000,1,21500492,28,6.739,32.185,1.582
827,CHA,Kemba Walker,15.883,212.503,0.000,555.310,12.000,1,21500492,28,26.000,23.412,2.191
828,CHA,Nicolas Batum,76.304,31.171,0.000,555.310,12.000,1,21500492,28,7.867,17.370,2.441
829,CHA,Marvin Williams,104.029,36.560,0.000,555.310,12.000,1,21500492,28,8.406,14.597,3.693
830,TOR,Jonas Valanciunas,-95.424,30.224,0.000,555.310,12.000,1,21500492,28,7.772,34.542,3.144
831,TOR,DeMar DeRozan,-224.116,29.614,0.000,555.310,12.000,1,21500492,28,7.711,47.412,1.279
832,TOR,Kyle Lowry,17.507,306.451,0.000,555.310,12.000,1,21500492,28,35.395,23.249,3.260
833,TOR,DeMarre Carroll,203.186,91.026,0.000,555.310,12.000,1,21500492,28,13.853,4.681,4.225
834,TOR,Luis Scola,226.598,5.616,0.000,555.310,12.000,1,21500492,28,5.312,2.340,2.593
835,ball,ball,-184.011,22.456,11.273,555.310,12.000,1,21500492,28,6.996,43.401,21.338
836,CHA,PJ Hairston,-200.651,35.924,0.000,555.270,11.960,1,21500492,28,8.342,45.065,4.161
837,CHA,Cody Zeller,-72.241,19.546,0.000,555.270,11.960,1,21500492,28,6.705,32.224,1.289
838,CHA,Kemba Walker,16.184,211.744,0.000,555.270,11.960,1,21500492,28,25.924,23.382,2.041
839,CHA,Nicolas Batum,76.022,31.356,0.000,555.270,11.960,1,21500492,28,7.886,17.398,0.842
840,CHA,Marvin Williams,102.263,35.268,0.000,555.270,11.960,1,21500492,28,8.277,14.774,5.470
841,TOR,Jonas Valanciunas,-96.686,30.261,0.000,555.270,11.960,1,21500492,28,7.776,34.669,3.157
842,TOR,DeMar DeRozan,-223.605,29.558,0.000,555.270,11.960,1,21500492,28,7.706,47.360,1.285
843,TOR,Kyle Lowry,18.061,307.697,0.000,555.270,11.960,1,21500492,28,35.520,23.194,3.409
844,TOR,DeMarre Carroll,203.401,92.717,0.000,555.270,11.960,1,21500492,28,14.022,4.660,4.261
